"bund_nr","team","datum","status","re_form","re_lage","neigung","exposition","anmerkung"
90626,"Falk",2007-07-26,14,"hh","m",40,"so",NA
90627,"Schubert",2007-10-16,14,"hh","u",9,"nw",NA
90628,"Falk",2007-07-25,14,"hh","u",33,"w","Waldrand, im ges. Gebiet Waldweide hier Hang evtl. zu steil;"
90629,"Falk",2008-05-21,14,"hh","m",11,"s","stufiger Hang"
90630,"Falk",2007-10-25,14,"ts","z",0,"fla","Übergangs- Niedermoor mit ca. 80 cm Torf. Zahlreiche tote aber dicke Fichten: evtl. ehem. entwässerte Fläche wieder vernässt oder doch nährstoffreich?"
90631,"Schubert",2007-03-26,14,"ks","z",0,"fla",NA
90632,"Schubert",2007-10-25,14,"hh","o",7,"s",NA
90633,"Schubert",2007-04-03,14,"hh","m",11,"nw",NA
90634,"Falk",2007-07-04,14,"kh","r",4,"n","Standort in Nachkriegszeit streugenutzt, ehem Rechtlerwald, seit ca. 5 Jahren Privatwald, durchgewachsener ehemals mittelwaldartiger Bestand (tiefbekronte Bu und Ei)"
90635,"Falk",2007-07-03,14,"hf","o",6,"n",NA
90636,"Falk",2007-04-17,14,"ksr","z",1,"o","Waldrand SS, Sat. 4 u. 5 beeinflusst (abladen von Ernteresten, Wegaufschüttung...)"
90637,"Falk",2008-05-16,14,"hs","r",13,"sw","Wildsauenwechsel"
90638,"Kraft",2007-04-11,14,"hh","o",11,"nw",NA
90639,"Falk",2007-09-04,14,"kh","m",3,"no","Schuttabladeplatz; winziges Waldstück umgeben von Äckern"
90640,"Dietz",2007-03-27,14,"hh","o",7,"s","Sandgrube; SS Reitweg"
90641,"Falk",2007-04-18,14,"hh","u",12,"sw",NA
90642,"Kraft",2007-05-15,14,"hh","o",13,"s",NA
90643,"Loringhoven",2008-05-08,14,"hr","z",17,"o",NA
90644,"Falk",2007-07-27,14,"hh","o",26,"n","Waldweide"
90645,"Schubert",2007-10-24,14,"tss","z",0,"fla",NA
90646,"Falk",2006-10-19,14,"tss","z",0,"fla","Weide geht über in Waldweide dadurch Störung durch Kühe; Ammer nur wenige m entfernt"
90647,"Schubert",2006-08-16,14,"ksf","z",0,"fla",NA
90648,"Schubert",2007-10-23,14,"hh","u",0,"fla",NA
90649,"Falk",2006-10-26,14,"hh","m",3,"no","Rückegasse durch 10m-Kreis (N-S) aber kein Satellit direkt betroffen;"
90650,"Falk",2006-10-25,14,"ks","z",0,"fla",NA
90651,"Kraft",2007-04-12,14,"hh","m",11,"n",NA
90652,"Kraft",2007-04-10,14,"ts","t",0,"fla",NA
90653,"Dietz",2007-03-28,14,"hf","u",2,"so","Autobahn A3"
90654,"Kraft",2007-09-07,14,"ts","z",0,"fla",NA
90655,"Kraft",2007-05-16,14,"hz","t",13,"s",NA
90656,"Dietz",2006-07-18,14,"tsf","z",1,"so","Sat. 2, 3, 4 wegen Nichtholzboden gespiegelt, 5 verlegt wegen Baum, Sat.1 Stauchung 5 cm Sat. 2 Stauchung 2 cm"
90657,"Dietz",2006-08-30,14,"hh","o",4,"nw","Probepunk befindet sich auf ehemaliger Ackerterrasse, Sat. 1 direkt auf Terrassenstufe"
90658,"Loringhoven",2008-05-07,14,"kh","r",2,"o",NA
90660,"Falk",2006-09-06,14,"kh","r",2,"s","Bodenbearbeitung ""sonstige Verfahren"": Teilfläche vertieft, evtl. alter Torfstichbereich (Sat 4 bis 8)"
90661,"Falk",2007-10-23,14,"ksr","k",2,"nw","Jungwuchs, Rückegasse durch Pkt"
90662,"Schubert",2007-04-19,14,"ks","k",0,"fla",NA
90663,"Falk",2007-07-05,14,"hs","u",7,"s","Auflage teils von Wildschweinen durchwühlt"
90664,"Falk",2008-05-15,14,"kh","r",4,"w","ca. 25 m von Geländekante (Versteilung) entfernt; Hälfte der Fläche licht (Restbestand Ki) andere Fichten-Dickung"
90665,"Kraft",2007-08-02,14,"ksf","g",2,"s",NA
90666,"Dietz",2007-04-26,14,"tsf","z",0,"fla",NA
90667,"Falk",2007-09-05,14,"th","r",2,"n",NA
90668,"Dietz",2007-04-25,14,"hh","o",9,"n","Autobahn"
90669,"Kraft",2007-09-06,14,"hh","m",7,"w",NA
90670,"Dietz",2006-07-20,14,"hf","m",9,"o",NA
90671,"Dietz",2006-09-12,14,"hh","o",12,"so","Oberboden Auftrag feststellbar, ev. Ehemals beackerter Standort, oder gedüngt , da Fichten überdurchschnittlich gut wachsen"
90672,"Dietz",2006-07-12,14,"hh","o",21,"s","Hangneigun ca. 33%, Verlegung Sat. 2 1m Altholz von Harvester, Sat 2 Harvesterspur, Sat.6 Baum daher verlegt, Foto Sat 3 1. Potoserie incl. Wurzelbohrer und Rammkernsonde sid eigentlich Sat4. Zweite Fotoserie mit 3 ist auch Sat 3."
90673,"Dietz",2007-09-13,14,"hh","m",18,"w",NA
90674,"Kraft",2008-06-18,14,"hz","u",57,"no",NA
90675,"Schubert",2008-07-03,14,"hh","o",38,"nw",NA
90676,"Falk",2006-09-05,14,"thm","-9",4,"sw","Sat 2 direkt neben Bach im Bachbett/Uferbereich; Bachlauf durch Plot; Acker ebenfalls 60m WW (Eintrag in DB Bereich Nachbarsdchaft wg. Schlüsselverletzung nicht möglich)"
90677,"Falk",2007-10-24,14,"ts","r",0,"fla","Randlage Hochmoor"
90678,"Dietz",2006-08-22,14,"tsf","z",0,"fla","Wald in Nahe von Ortschaft,daher Unrat: Gartenabfälle, Sperrmüll, Fäkalien"
90679,"Falk",2007-08-09,14,"th","z",2,"o","ehem. Acker/Grünland"
90680,"Falk",2007-08-08,14,"hs","a",12,"sw","lichter offener vergraster Bestand, typischer Dolomit/Jurahang (Hangschulter)"
90681,"Dietz",2007-04-04,14,"hr","z",30,"o","Autobahn ca 1 km Luftlinie"
90682,"Dietz",2007-05-10,14,"thm","r",3,"n","nach dem Punkt  nach S Anstieg"
90683,"Dietz",2006-07-19,14,"hh","o",16,"n","Sat. 2 liegt auf Rückeweg"
90684,"Kraft",2008-05-26,14,"hh","m",5,"w",NA
90685,"Kraft",2008-05-27,14,"hh","m",11,"s",NA
90686,"Loringhoven",2007-06-14,14,"khr","o",26,"no",NA
90687,"Loringhoven",2007-06-13,14,"hf","m",19,"so","Schlepperweg leicht aufgeschottert Sat 1 und 4"
90688,"Kraft",2008-06-19,14,"hh","m",25,"so",NA
90689,"Falk",2006-09-28,14,"hh","u",23,"sw","Waldweidefläche; Grenzlage zu Bachbett (Kerbtal; ca. 10m entfernt); Altbestand"
90690,"Falk",2006-09-22,14,"hh","z",21,"s","Mittelpunkt in kleinem V-Taleinschnitt im Hang ca.8m breit; Fläche mit Sturm- od. Käferschaden, wenige Altbuchen und junge Fichten/Tanne; Zufahrt mit 4x4 nicht möglich"
90691,"Falk",2006-08-23,14,"ts","z",0,"fla",NA
90692,"Schubert",2006-11-29,14,"hs","o",21,"no",NA
90693,"Dietz",2006-07-13,14,"hf","z",2,"so","Wasserspeicher 50m NE von MittelpunktTelefonleotun N vom Weg"
90694,"Kraft",2008-05-28,14,"thm","z",0,"fla",NA
90695,"Dietz",2007-09-12,14,"hh","o",27,"w",NA
90696,"Loringhoven",2007-08-30,14,"hh","u",35,"o","sportlich"
90697,"Dietz",2007-09-11,14,"thm","r",6,"s",NA
90698,"Falk",2008-08-21,14,"hh","z",41,"nw","Pkt neben tiefem Graben in NW"
90699,"Falk",2006-10-18,14,"hh","z",24,"o","Buchenverjüngung auf Fläche, Bergahorn und Tanne als Schirm"
90700,"Falk",2006-07-26,14,"th","r",2,"s","Sat. 7: nicht befestigter Fahrweg"
90701,"Falk",2006-08-09,14,"hh","o",7,"nw",NA
90702,"Falk",2006-07-25,14,"ts","z",0,"fla","Fi-Wurf durch Sturm; Trockenperiode u. Fi Jungwuchs"
90703,"Schubert",2006-06-07,14,"hh","o",0,"fla","ca.3%Hangneigung"
90704,"Falk",2006-10-25,14,"kh","z",2,"n","Jungwuchs auf Teilfläche (NO)"
90705,"Falk",2007-08-07,14,"hs","m",6,"w",NA
90706,"Dietz",2007-04-03,14,"ks","z",2,"no",NA
90707,"Kraft",2007-08-01,14,"hr","u",19,"w",NA
90708,"Dietz",2007-04-24,14,"ks","z",2,"s","Shottterweg (Kalk) bei 20 m, 2 km WW Autobahn A 3"
90709,"Dietz",2007-03-20,14,"hh","k",13,"n",NA
90710,"Dietz",2007-06-18,14,"ksr","r",0,"fla","Siedlung, 50m SE"
90711,"Dietz",2006-08-31,14,"hh","u",7,"n",NA
90712,"Kraft",2007-06-13,14,"hh","m",22,"w","Rohhumus ohne Ahe und Ae-Horizonte auf Grund sehr hoher Grusgehalte."
90713,"Loringhoven",2007-06-12,14,"hr","m",18,"so","Rückegasse am Punkt, Sat 1 gestört"
90715,"Falk",2006-08-24,14,"hh","z",26,"s",NA
90716,"Falk",2006-11-02,14,"hr","r",6,"sw","Buchen(Tannen)verjüngung auf Probefläche, ältere Fi/Ta entnommen; Punkt am Waldrand; ehemalige Waldweide ? (Trittschäden an Hauptwurzeln)"
90717,"Falk",2006-08-22,14,"ts","z",0,"fla",NA
90718,"Falk",2007-03-07,14,"hh","o",8,"nw","Störung durch vollständige Ernte; Sat 1 auf Gasse"
90719,"Dietz",2006-05-11,14,"kh","z",11,"s","Notizen Gelaendeaufnahme
Gebiet umfasst Mittelhang (Neigung 25 Gon),Unterhang (7 Gon) und Hangfuß (2 Gon). Angegebene Neigung entspricht der mittleren Neigung."
90720,"Kraft",2007-05-30,14,"hh","o",1,"w",NA
90721,"Falk",2007-08-01,14,"hh","g",8,"n",NA
90722,"Dietz",2007-06-19,14,"hh","m",14,"n","Wasserfassung oberhalb"
90723,"Schubert",2007-05-09,14,"hh","o",4,"o",NA
90724,"Falk",2007-05-09,14,"hh","u",4,"n","Rückegasse durch Punkt N-S; Truppenübungsplatz"
90725,"Falk",2007-05-08,14,"th","r",11,"sw","Feuchtstellen, Wildsauenspuren; Truppenübungsplatz"
90726,"Falk",2007-05-24,14,"tsf","z",0,"fla","ehem. See, evtl durch Fliessvorgänge, Erosion oder anthropogen verfüllt. 90er Sturmschadenfläche; kleine Bäche durch Plott"
90727,"Kraft",2007-06-12,14,"hh","o",9,"w",NA
90728,"Schubert",2008-07-10,14,"hh","o",23,"sw",NA
90730,"Schubert",2008-07-08,14,"hh","m",19,"o",NA
90789,"Falk",2006-10-10,14,"kh","r",2,"no","Rückegasse N-S-Richtung (Sat 4)"
90731,"Falk",2006-07-27,14,"kh","r",2,"w","Waldrand mit Satellitenspiegelung, Fusswege im 10m Kreis; Grundstück mit Rasen u. Gebäuden als sonstige Störung; am Waldrand auch Schutt und Asche; insg. anthropogen beeinflusst;"
90732,"Falk",2006-08-08,14,"ts","z",0,"fla",NA
90733,"Schubert",2007-04-12,14,"hh","m",2,"w",NA
90734,"Falk",2006-09-26,14,"ks","r",1,"so","Rückegasse bei Sat 7; Altbestand mit Verjüngung, einige Tote Ki im näheren Umfeld"
90735,"Loringhoven",2007-04-25,14,"hz","z",15,"n","Doline mit evtl. prähistorischer Bronzeschlacke"
90736,"Kraft",2007-07-31,14,"khr","r",8,"o",NA
90737,"Schubert",2007-05-22,14,"hf","o",4,"s",NA
90738,"Dietz",2007-05-22,14,"hf","r",10,"nw","Truppenübungsplatz"
90739,"Falk",2007-08-02,14,"kvr","g",6,"s","Gasse durch Sat 1 u. 4;"
90740,"Dietz",2007-06-19,14,"hf","u",0,"fla",NA
90741,"Schubert",2007-05-08,14,"hh","u",3,"sw",NA
90742,"Dietz",2007-05-08,14,"th","g",4,"w","Schießbahn"
90743,"Kraft",2008-06-03,14,"hh","m",21,"so",NA
90744,"Kraft",2007-04-17,14,"hh","m",19,"w",NA
90745,"Kraft",2008-06-04,14,"thm","t",1,"nw",NA
90746,"Falk",2006-09-21,14,"hh","u",28,"o","Punkt bei Sollrechtswert gefunden;"
90747,"Dietz",2007-10-18,14,"hh","m",30,"nw",NA
90748,"Schubert",2006-07-05,14,"ksf","z",0,"fla","ca.2Grad,NW.Sauen"
90749,"Schubert",2006-06-01,14,"ts","t",0,"fla",NA
90750,"Schubert",2006-05-23,14,"hf","u",7,"n",NA
90751,"Falk",2006-09-27,14,"ks","r",1,"nw","Rückegasen und Holzernte bzw. Erntereste stören Punkt (Verdichtung, gestörte Auflagen)"
90752,"Loringhoven",2007-04-24,14,"ks","z",2,"sw",NA
90753,"Falk",2007-05-22,14,"hs","r",10,"so","Truppenübungsplatz"
90754,"Falk",2007-07-31,14,"hf","m",9,"so","Punkt 2m neben befestigtem Weg (Kalkschotter!)"
90755,"Dietz",2007-05-09,14,"ts","z",0,"fla","Schießbahnen"
90756,"Kraft",2007-04-18,14,"hh","o",8,"sw",NA
90757,"Dietz",2007-08-21,14,"-1","-9",3,"n",NA
90758,"Dietz",2007-05-23,14,"hh","o",11,"nw",NA
90759,"Dietz",2007-08-22,14,"-1","-9",0,"fla",NA
90760,"Dietz",2007-08-23,14,"hf","z",3,"sw",NA
90761,"Dietz",2007-10-17,14,"hh","m",30,"s",NA
90762,"Dietz",2007-10-16,14,"hh","m",30,"n",NA
90763,"Schubert",2007-08-09,14,"ts","z",0,"fla",NA
90764,"Falk",2006-08-10,14,"kh","r",7,"o",NA
90765,"Schubert",2008-04-17,14,"hh","o",3,"nw",NA
90766,"Loringhoven",2007-04-26,14,"hr","f",5,"o","Fichten-JP und Rückegasse"
90769,"Falk",2007-09-25,14,"kh","u",3,"s","Rückegasse durch Kreis"
90770,"Falk",2007-09-26,14,"hf","r",3,"nw","Sat 3 an Rückegasse; teils Nässezeiger und anmoorige Auflagen"
90771,"Schubert",2007-09-27,14,"hh","m",11,"nw","Bearbeiter: Loringhoven"
90772,"Schubert",2007-09-26,14,"hh","o",7,"n","Bearbeiter: Loringhoven"
90773,"Falk",2007-05-31,14,"hh","m",4,"s","Harvestereinsatz im Bestand, Fahrspur durch Plot"
90774,"Falk",2007-05-30,14,"hh","m",6,"sw",NA
90775,"Kraft",2008-06-05,14,"kvr","g",3,"so",NA
90776,"Falk",2007-05-23,14,"hf","z",4,"o",NA
90777,"Kraft",2007-04-19,14,"hh","m",5,"n",NA
90778,"Dietz",2007-05-24,14,"hh","z",3,"s","Flacher schwach geneigter Hang"
90779,"Loringhoven",2007-08-27,14,"khf","k",3,"o",NA
90780,"Loringhoven",2007-08-29,14,"hh","m",3,"no",NA
90781,"Falk",2006-09-20,14,"hh","o",39,"n",NA
90783,"Falk",2007-03-14,14,"tsm","z",1,"sw","Einzelne Holzentnahme nach Sturm Kyrill, tiefe Fahrspuren bei Sat 1 und 3: Profilgrube daher um 3 m verlegt aus Fahrrinne"
90784,"Schubert",2007-06-27,14,"hh","m",7,"so",NA
90785,"Falk",2007-08-28,14,"hf","u",7,"s","Standortübungsplatz"
90786,"Falk",2007-06-26,14,"th","z",3,"nw","unruhige Bodenstruktur, evtl. anthropogen beeinflusst, Ki aber ca. 100 Jahre alt"
90787,"Falk",2007-09-27,14,"ts","m",0,"fla","Entwässert 1934, Gräben bis heute offen gehalten;"
90788,"Schubert",2007-09-25,14,"hh","o",8,"nw","Bearbeiter Loringhoven; Streunutzung bis 1945"
100069,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
90790,"Falk",2007-05-10,14,"hr","m",4,"o","Punkt (bes. Auflagen) durch befestigten  Weg, Rückegasse und Holzentnahme gestört;"
90791,"Falk",2006-08-30,14,"kh","r",4,"n",NA
90792,"Falk",2006-08-29,14,"hh","z",10,"nw",NA
90793,"Falk",2007-05-29,14,"hs","z",1,"so","Entwässerunggräben, teils moorartige Auflage (aber trocken)"
90794,"Dietz",2006-10-19,14,"ks","o",3,"no","Autobahn ca.1,5 km WW, humoser Horizont bis ca. 20 cm mit scharfer Untergrenze daher vermutlich ehemals Ackerstandort"
90795,"Loringhoven",2007-08-28,14,"hh","u",2,"no",NA
90796,"Falk",2008-07-10,14,"hr","z",13,"nw","Bestand geerntet, RG durch 20-m-Kreis"
90797,"Dietz",2006-08-23,14,"hh","u",3,"n","Kalschlag, Winter 05/06 teil Bodenauftreg u.a. Sat. 3"
90798,"Falk",2007-08-30,14,"th","g",15,"so","Einfluss auf Wasserhaushalt durch Stausee; Dammaufschüttung anthropogen kaum zu beproben, da nicht verfestigt"
90799,"Schubert",2006-05-31,14,"khf","o",7,"sw",NA
100003,"Drescher-Larres",2008-09-11,0,"hh","m",4,"no",NA
90800,"Dietz",2006-07-06,14,"hh","m",30,"sw","28 - 42% Hangneigung, Suhle ca. 10 m unterhalb"
90801,"Loringhoven",2007-04-02,14,"hz","t",20,"o",NA
90802,"Falk",2007-04-12,14,"hs","m",12,"sw","Weg durch Plot; 8 und 2 betroffen; westl. des Plots zahlreiche Käferbäume entnommen; sehr trockener Standort (Niederschläge, Bodenspeicher, Exposition)"
90803,"Kraft",2008-05-20,14,"hh","m",14,"n",NA
90804,"Falk",2006-10-12,14,"khr","r",7,"nw","Hälfte Altbestand, Hälfte Verjüngung mit Unterwuchs; Rückegasse/unbefestigter Weg mitten in Plott"
90805,"Falk",2007-07-18,14,"khr","g",13,"nw",NA
90806,"Falk",2007-07-19,14,"khr","r",4,"so",NA
90807,"Falk",2008-08-14,14,"hz","m",45,"sw","Steile felsige Rinne (max 50 Gon), in ONO Felswand, Sat 2-5 punktgespiegelt"
90808,"Schubert",2007-06-19,14,"hh","u",8,"o",NA
90809,"Dietz",2006-07-04,14,"hh","m",4,"w",NA
90810,"Falk",2007-08-29,14,"hf","u",12,"o",NA
90811,"Loringhoven",2007-04-03,14,"hh","z",12,"n",NA
90812,"Falk",2007-06-27,14,"hs","o",23,"s","Auflage durch Ernte gestört (steiler Hang); Sat 2+3 auf Rückegasse;"
90813,"Kraft",2008-05-21,14,"tsf","z",0,"fla",NA
90814,"Falk",2007-07-17,14,"hh","m",27,"nw",NA
90815,"Falk",2006-10-11,14,"kh","z",2,"nw","Sturm-/Käferfläche, alleFi geerntet => Boden durch Bearbeitung gestört bes. Auflagen; Grundfeuchter Standort (alte Entwässerungsgräben, Seggen, GW ab140cm)"
90816,"Dietz",2006-10-17,14,"hh","o",2,"nw",NA
90817,"Dietz",2006-06-21,14,"thm","r",7,"sw","Satellit 1 und 2 liegen auf Holzboden aber auf Fahrweg; Sat. 1 TS 8 ist um 5 cm zu mächtig!"
90818,"Falk",2008-07-11,14,"ksr","r",6,"s","Kulminationsbereich: Mulde; Mosaikstandort mit Feuchtstellen"
90819,"Falk",2007-03-15,14,"ks","z",1,"w","Rückegasse wenig befahren; insg. Viel Grasbedeckung Jugendpflege (Sturmschäden der 90er, Probleme auch bei 20-jährigen Fi aufgr. Peudovergleyung lt. Revierförster)"
90820,"Schubert",2007-06-21,14,"tss","z",0,"fla",NA
90821,"Schubert",2007-06-05,14,"ks","r",1,"nw",NA
90822,"Falk",2007-03-27,14,"ts","z",0,"fla","Sturmwurffläche, teils geerntet, Bodenstörung durch Befahrung und aufgestellte Wurzelteller"
90823,"Falk",2007-03-28,14,"hs","o",12,"nw","Gasse geht durch Satellit 4 und 6. Auf der Gasse Wildfutter (Mais, Trester). Wildwechsel kreuzt Probefläche."
90824,"Falk",2007-04-13,14,"hs","m",17,"no","Punkt in Jungpflege innerhalb Plentetstruktur"
90826,"Dietz",2006-06-22,14,"hh","u",14,"o","Satelliten 4, 5 nur Humus zu beproben darunter Gestein anstehend Blockschutt Glimmerschiefer"
90827,"Falk",2007-09-20,14,"hh","m",30,"n",NA
90828,"Falk",2007-09-19,14,"hs","u",28,"s",NA
90829,"Falk",2008-07-30,14,"hs","o",47,"no",NA
90830,"Schubert",2007-06-20,14,"hh","o",7,"n",NA
90831,"Schubert",2007-03-27,14,"hf","o",8,"n",NA
90832,"Schubert",2007-05-23,14,"hh","m",8,"sw",NA
90833,"Loringhoven",2007-05-04,14,"khr","m",7,"sw",NA
90834,"Dietz",2006-06-03,14,"hh","o",3,"w","sat. 6 auf Fahrweg aber Holzboden TS 3,4,5 daher kiesiger (Aufschüttung)"
90835,"Falk",2007-06-28,14,"hz","z",3,"so","SE ab 10m von Mitte Wasserstauung evtl. Fischzucht"
90836,"Kraft",2007-07-03,14,"hh","m",18,"so","ca. 15m breiter Waldstreifen >> Satelliten 3, 6, 7, 8 gespiegelt"
90837,"Falk",2007-07-16,14,"ksr","r",3,"nw",NA
90838,"Falk",2007-09-21,14,"hh","u",29,"n","Standort durch Sturmwurf und folgende Aufarbeitung der Stämme sowie geschobene Gasse etwas gestört"
90839,"Falk",2007-03-16,14,"ks","z",1,"nw","einzelne Bäume frisch geerntet (Sturm?); Altbestand"
90840,"Schubert",2007-04-26,14,"hh","o",6,"n",NA
90841,"Falk",2007-03-29,14,"hs","o",10,"n","Acker u. Grünland auch 100m SS; Wanderpfad durch 10-m-Kreis;"
90842,"Kraft",2007-07-05,14,"kh","k",9,"w","Blockfeld, Sat 1 und 2 auf Blöcken; Profilansprache an Sat 3"
90843,"Falk",2007-07-24,14,"ts","z",0,"fla",NA
90844,"Schubert",2006-10-11,14,"hh","o",6,"n",NA
90845,"Kraft",2007-07-04,14,"tss","t",0,"fla","RG mit Fremdmaterial aufgeschottert"
90846,"Loringhoven",2008-06-25,14,"hh","m",37,"w",NA
90847,"Kraft",2008-06-12,14,"hh","m",40,"s",NA
90848,"Kraft",2008-06-11,14,"hh","m",26,"o",NA
90849,"Kraft",2008-06-10,14,"tsf","z",0,"fla",NA
90850,"Schubert",2007-05-31,14,"hh","m",24,"w",NA
90851,"Schubert",2007-05-24,14,"hh","u",12,"nw",NA
90852,"Kraft",2007-06-04,14,"hh","m",11,"o",NA
90853,"Kraft",2007-06-05,14,"hh","m",14,"no",NA
90854,"Loringhoven",2008-06-26,14,"thm","f",11,"o",NA
90855,"Schubert",2007-04-24,14,"tsf","f",0,"fla",NA
90856,"Schubert",2006-11-07,14,"tsf","z",0,"fla",NA
90857,"Schubert",2007-08-28,14,"hh","u",3,"no",NA
90858,"Loringhoven",2007-05-02,14,"hh","o",10,"so",NA
90859,"Schubert",2007-08-08,14,"hh","m",24,"sw",NA
90860,"Schubert",2007-06-12,14,"hh","m",8,"no",NA
90861,"Kraft",2007-06-06,14,"hh","m",7,"sw","Bachtälchen durch Probekreis"
90862,"Falk",2007-05-15,14,"hs","u",12,"o",NA
90863,"Loringhoven",2008-06-27,14,"hh","m",36,"s","Laut Angaben des Waldbesitzers Bombenabwurfgebiet im WK2. Blindgängergefahr!"
90864,"Loringhoven",2007-05-03,14,"hh","m",27,"o",NA
90865,"Schubert",2007-08-02,14,"thf","u",2,"o",NA
90866,"Schubert",2007-07-18,14,"hh","m",17,"s",NA
90867,"Falk",2007-05-16,14,"hh","m",24,"nw","hoher Skelettanteil, Sat 2 und 3  nicht mit Sonde beprobbar"
90868,"Falk",2007-05-14,14,"hh","m",24,"s","Sturmschäden im Oberhang, mächtige Auflagen, Blockschutt an Oberfläche, wenig Mineralboden beprobbar;"
90869,"Schubert",2006-11-22,14,"hh","m",8,"n",NA
90870,"Schubert",2007-08-23,14,"hh","o",7,"nw",NA
90871,"Schubert",2008-04-30,14,"hh","o",7,"nw",NA
90872,"Schubert",2008-06-03,14,"hh","m",11,"n",NA
90873,"Schubert",2007-08-21,14,"hf","u",13,"sw",NA
90874,"Schubert",2007-08-22,14,"hh","o",8,"o",NA
90875,"Schubert",2007-09-20,14,"hh","u",20,"nw",NA
90876,"Schubert",2007-08-29,14,"thm","m",8,"s",NA
90877,"Schubert",2007-08-07,14,"hh","u",6,"sw",NA
90878,"Schubert",2008-07-22,14,"hh","o",8,"no",NA
90879,"Schubert",2007-09-19,14,"hh","u",22,"s",NA
90880,"Falk",2007-08-23,14,"hh","m",20,"sw","Mittelpunkt 15m NW verlegt da sonst nicht beprobbar (gilt auch für Nadel- Blattprobenahme)"
90881,"Schubert",2008-06-05,14,"hh","m",6,"sw",NA
90882,"Schubert",2007-09-18,14,"hh","m",10,"nw",NA
90884,"Falk",2007-08-22,14,"hh","o",13,"nw",NA
90885,"Falk",2007-08-21,14,"hs","o",16,"no",NA
90886,"-2",1970-01-01,20,"-2","-9",-2,"-2",NA
100001,"-2",1970-01-01,22,"-2","-9",-2,"-2",NA
100002,"Drescher-Larres",2008-09-22,0,"hh","o",6,"n","möglicherweise ackerbauliche Vornutzung in historischer Zeit"
100004,"Drescher-Larres",2008-11-17,0,"ks","r",1,"fla","Fläche durch Windwurf und Fahrspuren stark beeinträchtigt"
100005,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100006,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100007,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100008,"-2",1970-01-01,23,"-2","-9",-2,"-2",NA
100009,"Drescher-Larres",2006-05-24,0,"kh","r",1,"nw","Eintrag von Kalkpartikeln durch Abtrift bei der Kalkung eines benachbarten Bestandes"
100010,"Drescher-Larres",2008-08-27,0,"hh","o",6,"no",NA
100011,"Drescher-Larres",2006-06-27,0,"hh","a",17,"nw","Standort in unmittelbarer Nähe zur Dillinger Hütte"
100012,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100013,"Drescher-Larres",2008-08-28,0,"ks","r",0,"fla",NA
100014,"Drescher-Larres",2007-09-24,0,"hh","u",10,"so","Fläche wurde wenige Wochen vor der Probenahme zur BZE I 1989 gekalkt. Teilweise  ist eine leichte Terrassierung des Geländes erkennbar."
130020,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
130022,"Heinkele;Martin",2006-03-28,0,"hh","m",2,"sw",NA
100015,"Drescher-Larres",2008-05-28,0,"ksf","r",0,"fla","Fläche wurde 1989 gekalkt"
100016,"Drescher-Larres",2007-04-04,0,"hh","o",11,"w",NA
100017,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100018,"Drescher-Larres",2008-06-25,0,"hh","m",3,"s","Relief: Hangmude; möglicherweise ackerbauliche Nutzung in historischer Zeit"
100019,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100020,"Drescher-Larres",2006-08-22,0,"hh","m",11,"sw","in unmittelbarer Nähe zu Bergwerk Warndt; Fläche wurde 1989  vor der Probenahme zur BZE I gekalkt"
100021,"Drescher-Larres",2008-09-26,0,"ks","r",0,"fla",NA
100022,"Drescher-Larres",2006-09-26,0,"hh","m",13,"o",NA
100023,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100024,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100025,"Drescher-Larres",2008-04-02,0,"hh","m",6,"n",NA
100026,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100027,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100028,"Drescher-Larres",2008-10-07,0,"hf","m",22,"no","Profilgrube auf einer Hangverflachung unmittelbar am Fuße eines Steilhanges"
100029,"Drescher-Larres",2008-04-28,0,"hh","o",6,"w",NA
100030,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100031,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100032,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100033,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100034,"-2",1970-01-01,23,"-2","-9",-2,"-2",NA
100036,"-2",1970-01-01,22,"-2","-9",-2,"-2",NA
100037,"Drescher-Larres",2009-07-13,0,"hh","m",9,"w",NA
100038,"-2",1970-01-01,26,"-2","-9",-2,"-2",NA
100039,"Drescher-Larres",2007-02-14,0,"hh","m",6,"nw","Stark wechselnde Bodenverhältnisse; in ca. 30 m Entfernung in gleicher Reliefposition Pseudogley aus  Lößlehm; Kulturschutt (röm. Scherben, Ziegel)"
100040,"Drescher-Larres",2008-06-03,0,"hh","u",18,"w","Profilgrube und Satellitenpunkte zwischen zwei Wegen an einem stark geneigten Hang; laut Auskunft von Anwohnern wurden früher in der unmittelbaren Umgebung Kohlemeiler betrieben"
